"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"Type Accident - Libellé (old)";"CNIT";"Catégorie véhicule";"Age véhicule"
"58 903";"Z";"2021";"Métropole";"Accident Léger";"MRE5316A0591";"VT";"N/A"
"58 904";"A";"2021";"Métropole";"Accident Léger";"MPE5002BM098";"VT";"21"
"58 904";"B";"2021";"Métropole";"Accident Léger";"MCT1001BC016";"VT";"20"
"58 905";"A";"2021";"Métropole";"Accident Léger";"MPE5302M6828";"VT";"18"
"58 905";"B";"2021";"Métropole";"Accident Léger";"MCT5206LR500";"VT";"20"
"58 906";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"12"
"58 906";"Z";"2021";"Métropole";"Accident Léger";"MCT5002PY980";"VT";"N/A"
"58 907";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"14"
"58 907";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"8"
"58 908";"A";"2021";"Métropole";"Accident Léger";"MPE1312MJ198";"VT";"13"
"58 908";"B";"2021";"Métropole";"Accident Léger";"M10DACVP000N031";"VT";"11"
"58 909";"A";"2021";"Métropole";"Accident Léger";"MRE5021E7572";"VT";"13"
"58 909";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP0052662";"VT";"7"
"58 910";"A";"2021";"Métropole";"Accident Léger";"MPE5012TG630";"VT";"12"
"58 911";"A";"2021";"DOM";"Accident Léger";"N/A";"Moto lourde";"7"
"58 912";"A";"2021";"DOM";"Accident Léger";"M10DACVP001E287";"VT";"2"
"58 913";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"58 914";"A";"2021";"DOM";"Accident Léger";"M10RENVP490E096";"VT";"2"
"58 914";"B";"2021";"DOM";"Accident Léger";"L1EKYMCL000C166";"Cyclo";"6"
"58 915";"A";"2021";"DOM";"Accident grave non mortel";"N/A";"Moto lourde";"4"
"58 915";"B";"2021";"DOM";"Accident grave non mortel";"N/A";"VT";"1"
"58 916";"A";"2021";"Autres OM";"Accident grave non mortel";"L3ESYMML000E393";"Moto légère";"3"
"58 916";"B";"2021";"Autres OM";"Accident grave non mortel";"N/A";"VT";"3"
"58 917";"B";"2021";"Métropole";"Accident mortel";"M10RENVP000T008";"VT";"11"
"58 918";"A";"2021";"Métropole";"Accident Léger";"MCT1011TS085";"VT";"13"
"58 918";"B";"2021";"Métropole";"Accident Léger";"N30RENTR518N004";"PL";"3"
"58 918";"C";"2021";"Métropole";"Accident Léger";"M10PGTVP047J089";"VT";"4"
"58 919";"A";"2021";"Métropole";"Accident Léger";"M10VWGVPD646069";"VT";"5"
"58 919";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"11"
"58 919";"C";"2021";"Métropole";"Accident Léger";"M10CTRVP071S974";"VT";"1"
"58 920";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"20"
"58 921";"A";"2021";"Métropole";"Accident grave non mortel";"MPL1042FZ629";"VT";"22"
"58 921";"B";"2021";"Métropole";"Accident grave non mortel";"M10BMWVP029J949";"VT";"4"
"58 922";"A";"2021";"Métropole";"Accident Léger";"L1EKYMCL000F291";"Cyclo";"6"
"58 923";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"58 924";"A";"2021";"Métropole";"Accident grave non mortel";"MFT1012H9034";"VT";"17"
"58 924";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"11"
"58 925";"A";"2021";"Métropole";"Accident Léger";"N/A";"PL";"2"
"58 925";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP009Y909";"VT";"6"
"58 925";"C";"2021";"Métropole";"Accident Léger";"MRE5416AZ519";"VT";"16"
"58 925";"D";"2021";"Métropole";"Accident Léger";"N30ARZTR7911549";"PL";"1"
"58 926";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP001V488";"VT";"9"
"58 927";"A";"2021";"DOM";"Accident grave non mortel";"MFT5423M5006";"VT";"9"
"58 927";"B";"2021";"DOM";"Accident grave non mortel";"M10DACVP000J609";"VT";"6"
"58 928";"B";"2021";"Métropole";"Accident grave non mortel";"N30MCDTRUM6Z871";"PL";"4"
"58 929";"A";"2021";"Métropole";"Accident grave non mortel";"MCT5216LX020";"VT";"14"
"58 929";"B";"2021";"Métropole";"Accident grave non mortel";"M10RENVP001R198";"VT";"10"
"58 930";"A";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP003U051";"VT";"8"
"58 931";"A";"2021";"Métropole";"Accident grave non mortel";"N10RENCT640R986";"VU";"1"
"58 932";"A";"2021";"Métropole";"Accident mortel";"MBM7622C9665";"VT";"17"
"58 933";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"24"
"58 934";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP0112696";"VT";"4"
"58 935";"A";"2021";"Métropole";"Accident Léger";"M30VECTC160C155";"TC";"5"
"58 936";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP000R878";"VT";"10"
"58 937";"A";"2021";"Métropole";"Accident grave non mortel";"MPE5002BM098";"VT";"20"
"58 937";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"14"
"58 938";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"23"
"58 939";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"35"
"58 940";"B";"2021";"Métropole";"Accident Léger";"MPE5212TN326";"VT";"13"
"58 941";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP002J721";"VT";"9"
"58 941";"B";"2021";"Métropole";"Accident Léger";"N/A";"PL";"3"
"58 941";"C";"2021";"Métropole";"Accident Léger";"N/A";"PL";"N/A"
"58 941";"D";"2021";"Métropole";"Accident Léger";"N10RENCT520J711";"VU";"3"
"58 942";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"58 943";"A";"2021";"Métropole";"Accident Léger";"N10RENCT558E643";"VU";"2"
"58 943";"B";"2021";"Métropole";"Accident Léger";"M10MCDVP325S062";"VT";"9"
"58 944";"A";"2021";"Métropole";"Accident Léger";"MCT3102PR750";"VT";"N/A"
"58 944";"B";"2021";"Métropole";"Accident Léger";"M10CPFVP000C330";"VT";"2"
"58 945";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"1"
"58 946";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"28"
"58 947";"A";"2021";"Métropole";"Accident Léger";"N10RENCTA39B598";"VU";"0"
"58 947";"B";"2021";"Métropole";"Accident Léger";"MRE5031FW462";"VT";"11"
"58 948";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP0455853";"VT";"3"
"58 949";"A";"2021";"Métropole";"Accident Léger";"MPE1202KC567";"VT";"20"
"58 949";"B";"2021";"Métropole";"Accident Léger";"L5EPGGTM0006636";"Moto lourde";"5"
"58 950";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"5"
"58 951";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP066R043";"VT";"3"
"58 951";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"21"
"58 952";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"0"
"58 952";"B";"2021";"Métropole";"Accident Léger";"MJT1021RZ880";"VT";"19"
"58 953";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"21"
"58 954";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"0"
"58 954";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP028F747";"VT";"5"
"58 954";"C";"2021";"Métropole";"Accident Léger";"M10VWGVP293L335";"VT";"7"
"58 955";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"9"
"58 961";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL076E084";"Cyclo";"0"
"58 962";"A";"2021";"Métropole";"Accident Léger";"L3EYAMML000F556";"Moto légère";"5"
"58 962";"B";"2021";"Métropole";"Accident Léger";"M10RENVPA28Z178";"VT";"1"
"58 963";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"23"
"58 963";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"14"
"58 964";"A";"2021";"Métropole";"Accident Léger";"L1EYAMCL000Z465";"Cyclo";"7"
"58 964";"B";"2021";"Métropole";"Accident Léger";"ZCFC235B70D5863";"VU";"3"
"58 965";"A";"2021";"Métropole";"Accident Léger";"M10HMCVP002S442";"VT";"3"
"58 966";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL071L836";"Cyclo";"2"
"58 966";"Z";"2021";"Métropole";"Accident Léger";"M10DACVP000J609";"VT";"7"
"58 967";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0364825";"VT";"4"
"58 967";"B";"2021";"Métropole";"Accident Léger";"MRE5212ED970";"VT";"14"
"58 968";"A";"2021";"Métropole";"Accident Léger";"MPL5362H4782";"VT";"19"
"58 968";"B";"2021";"Métropole";"Accident Léger";"MPE5214T7439";"VT";"13"
"58 969";"A";"2021";"Métropole";"Accident Léger";"N30RENTR327U238";"PL";"7"
"58 969";"B";"2021";"Métropole";"Accident Léger";"N/A";"VU";"20"
"58 969";"C";"2021";"Métropole";"Accident Léger";"MPE5211TC317";"VT";"10"
"58 969";"D";"2021";"Métropole";"Accident Léger";"N/A";"VT";"10"
"58 970";"B";"2021";"Métropole";"Accident Léger";"MJT93A2TG478";"VT";"11"
"58 971";"A";"2021";"Métropole";"Accident Léger";"M10RENVP382D785";"VT";"6"
"58 972";"A";"2021";"Métropole";"Accident Léger";"L5EPGGTM000R366";"Moto lourde";"8"
"58 972";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"58 973";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"21"
"58 974";"Z";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"58 975";"A";"2021";"Métropole";"Accident Léger";"MVW76E6WBA47";"VT";"13"
"58 975";"B";"2021";"Métropole";"Accident Léger";"N/A";"VU";"N/A"
"58 976";"A";"2021";"Métropole";"Accident grave non mortel";"L1EMBKCL0000055";"Cyclo";"5"
"58 976";"Z";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"58 977";"A";"2021";"Métropole";"Accident Léger";"L1EJJUCL000A111";"Cyclo";"0"
"58 977";"B";"2021";"Métropole";"Accident Léger";"MBM5444NK261";"VT";"14"
"58 978";"A";"2021";"Métropole";"Accident Léger";"MHY5414PF463";"VT";"1"
"58 978";"B";"2021";"Métropole";"Accident Léger";"M30MCWTC814C002";"TC";"0"
"58 979";"A";"2021";"Métropole";"Accident Léger";"MSE5342NZ070";"VT";"13"
"58 979";"B";"2021";"Métropole";"Accident Léger";"L1ESYMCL0005442";"Cyclo";"0"
"58 980";"A";"2021";"Métropole";"Accident Léger";"M10JEPVP000Z796";"VT";"4"
"58 980";"B";"2021";"Métropole";"Accident Léger";"MCT5302GT638";"VT";"18"
"58 981";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL071L836";"Cyclo";"2"
"58 981";"B";"2021";"Métropole";"Accident Léger";"M10FRDVP003F036";"VT";"1"
"58 982";"A";"2021";"Métropole";"Accident Léger";"N1GFRDCT329H056";"VU";"1"
"58 985";"A";"2021";"Métropole";"Accident Léger";"MRE5111ET125";"VT";"18"
"58 986";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"4"
"58 987";"A";"2021";"Métropole";"Accident Léger";"MPE1212TK432";"VT";"12"
"58 987";"B";"2021";"Métropole";"Accident Léger";"L3EHNDM1000A997";"Moto lourde";"1"
"58 988";"A";"2021";"Métropole";"Accident Léger";"M10RENVPA532535";"VT";"1"
"58 989";"A";"2021";"Métropole";"Accident grave non mortel";"MPL51F2F1147";"VT";"11"
"58 990";"A";"2021";"Métropole";"Accident Léger";"N/A";"Indéterminable";"N/A"
"58 991";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP071X855";"VT";"1"
"58 992";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0448882";"VT";"3"
"58 993";"A";"2021";"Métropole";"Accident Léger";"MRE5002EK998";"VT";"19"
"58 994";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"1"
"58 995";"A";"2021";"Métropole";"Accident Léger";"M10RENVPA612863";"VT";"1"
"58 996";"A";"2021";"Métropole";"Accident Léger";"M10RENVP954N514";"VT";"0"
"58 996";"B";"2021";"Métropole";"Accident Léger";"L3EYAMM20000Z32";"Moto lourde";"7"
"58 998";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL000T141";"Cyclo";"7"
"58 998";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"1"
"58 999";"A";"2021";"Métropole";"Accident Léger";"MRE1306A0773";"VT";"20"
"58 999";"B";"2021";"Métropole";"Accident Léger";"M10FRDVP105D647";"VT";"5"
"58 999";"C";"2021";"Métropole";"Accident Léger";"N/A";"VT";"39"
"58 999";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"59 000";"A";"2021";"Métropole";"Accident Léger";"M10PELVP625B411";"VT";"1"
"59 001";"A";"2021";"Métropole";"Accident Léger";"MVW54K4KYD27";"VT";"11"
"59 001";"B";"2021";"Métropole";"Accident Léger";"M10RENVP0004188";"VT";"10"
"59 002";"A";"2021";"Métropole";"Accident mortel";"VG5SA2320001194";"Cyclo";"8"
"59 003";"A";"2021";"Métropole";"Accident Léger";"MPE1202KH985";"VT";"16"
"59 003";"B";"2021";"Métropole";"Accident Léger";"MPE5312VY616";"VT";"11"
"59 004";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"59 005";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0717344";"VT";"1"
"59 005";"B";"2021";"Métropole";"Accident Léger";"VF36DRHRH215177";"VT";"N/A"
"59 006";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"14"
"59 006";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"5"
"59 007";"A";"2021";"Métropole";"Accident Léger";"MFD50H2C7208";"VT";"11"
"59 008";"A";"2021";"DOM";"Accident Léger";"M10NSSVP0053217";"VT";"7"
"59 008";"B";"2021";"DOM";"Accident Léger";"MJH1202TK442";"VT";"15"
"59 010";"A";"2021";"Métropole";"Accident Léger";"M10MCDVPNT5R537";"VT";"5"
"59 011";"A";"2021";"DOM";"Accident grave non mortel";"M10NSSVP026D048";"VT";"5"
"59 011";"B";"2021";"DOM";"Accident grave non mortel";"N/A";"Moto lourde";"27"
"59 012";"A";"2021";"DOM";"Accident grave non mortel";"LJS17L408418";"Moto lourde";"10"
"59 013";"A";"2021";"Autres OM";"Accident grave non mortel";"MPE1012SL357";"VT";"12"
"59 013";"B";"2021";"Autres OM";"Accident grave non mortel";"LBM16L40U003";"Moto lourde";"17"
"59 015";"A";"2021";"Métropole";"Accident Léger";"MPE5313PY101";"VT";"7"
"59 015";"B";"2021";"Métropole";"Accident Léger";"N10CTRCT057F620";"VU";"2"
"59 015";"C";"2021";"Métropole";"Accident Léger";"L3EYAMM2000P742";"Moto lourde";"4"
"59 016";"A";"2021";"Métropole";"Accident Léger";"MRE3416SQ764";"VT";"15"
"59 017";"A";"2021";"Métropole";"Accident Léger";"N/A";"PL";"N/A"
"59 017";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"6"
"59 018";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"15"
"59 018";"B";"2021";"Métropole";"Accident Léger";"N/A";"PL";"8"
"59 018";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"59 019";"A";"2021";"Métropole";"Accident Léger";"M10VWGVPH58G062";"VT";"4"
"59 019";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"4"
"59 020";"A";"2021";"Métropole";"Accident Léger";"LPB25K40Q213";"Moto lourde";"18"
"59 021";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP0111149";"VT";"5"
"59 021";"B";"2021";"Métropole";"Accident Léger";"MJH5602EH474";"VT";"14"
"59 022";"A";"2021";"Métropole";"Accident mortel";"L3EKWAM2000L416";"Moto lourde";"0"
"59 023";"A";"2021";"Métropole";"Accident Léger";"M10DACVP0009696";"VT";"7"
"59 023";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"5"
"59 024";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP0048437";"VT";"7"
"59 025";"A";"2021";"Métropole";"Accident Léger";"MCT5201SN887";"VT";"14"
"59 025";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"15"
"59 026";"A";"2021";"Métropole";"Accident mortel";"N/A";"Moto lourde";"17"
"59 026";"B";"2021";"Métropole";"Accident mortel";"N/A";"VU";"0"
"59 027";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"3"
"59 028";"A";"2021";"Métropole";"Accident mortel";"N/A";"VT";"15"
"59 029";"A";"2021";"Métropole";"Accident mortel";"MCT5502SZ903";"VT";"15"
"59 031";"A";"2021";"Autres OM";"Accident grave non mortel";"N/A";"Cyclo";"N/A"
"59 031";"B";"2021";"Autres OM";"Accident grave non mortel";"N/A";"Cyclo";"N/A"
"59 032";"A";"2021";"Métropole";"Accident Léger";"VF7GBWJYB941451";"VT";"16"
"59 032";"B";"2021";"Métropole";"Accident Léger";"MSE1122GX874";"VT";"17"
"59 034";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"30"
"59 034";"B";"2021";"Métropole";"Accident grave non mortel";"M10VWGVP018M126";"VT";"9"
"59 035";"A";"2021";"Métropole";"Accident grave non mortel";"M10DACVP000C153";"VT";"9"
"59 035";"B";"2021";"Métropole";"Accident grave non mortel";"LRJ11C10S064";"Cyclo";"12"
"59 036";"A";"2021";"Métropole";"Accident grave non mortel";"MRE5022EW559";"VT";"13"
"59 036";"B";"2021";"Métropole";"Accident grave non mortel";"M10RENVP382G788";"VT";"6"
"59 037";"A";"2021";"Métropole";"Accident grave non mortel";"MCT5002PY980";"VT";"16"
"59 038";"A";"2021";"Métropole";"Accident grave non mortel";"MPL51F2F2148";"VT";"12"
"59 039";"A";"2021";"Métropole";"Accident mortel";"M10RENVP000W011";"VT";"11"
"59 040";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP551L103";"VT";"2"
"59 040";"B";"2021";"Métropole";"Accident grave non mortel";"L3EYAMM2000E732";"Moto lourde";"3"
"59 041";"A";"2021";"Métropole";"Accident Léger";"ZFA280000004760";"VU";"32"
"59 041";"B";"2021";"Métropole";"Accident Léger";"MPE5212MP176";"VT";"13"
"59 042";"A";"2021";"Métropole";"Accident grave non mortel";"MRE1326A3059";"VT";"14"
"59 043";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVPA51A678";"VT";"1"
"59 044";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"18"
"59 045";"A";"2021";"Métropole";"Accident grave non mortel";"M10JT0VP0114218";"VT";"5"
"59 048";"A";"2021";"Métropole";"Accident mortel";"N/A";"PL";"12"
"59 049";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP007B825";"VT";"7"
"59 049";"B";"2021";"Métropole";"Accident Léger";"VF610A360KD0183";"PL";"1"
"59 050";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"17"
"59 051";"A";"2021";"Métropole";"Accident Léger";"M10SETVP000J317";"VT";"10"
"59 051";"B";"2021";"Métropole";"Accident Léger";"L3EKYMML000T549";"Moto légère";"3"
"59 052";"A";"2021";"Métropole";"Accident Léger";"M10DACVP001X367";"VT";"1"
"59 053";"A";"2021";"Métropole";"Accident Léger";"M10FCTVP0011350";"VT";"1"
"59 053";"B";"2021";"Métropole";"Accident Léger";"MVW53A2CSX60";"VT";"13"
"59 054";"A";"2021";"Métropole";"Accident Léger";"N10RENCTA766107";"VU";"0"
"59 055";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL071L836";"Cyclo";"2"
"59 056";"A";"2021";"Métropole";"Accident grave non mortel";"M10CTRVP043A959";"VT";"2"
"59 057";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"N/A"
"59 057";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"21"
"59 058";"A";"2021";"Métropole";"Accident Léger";"MFT11211J184";"VT";"12"
"59 058";"B";"2021";"Métropole";"Accident Léger";"M10RENVP382D785";"VT";"6"
"59 059";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"20"
"59 060";"A";"2021";"Métropole";"Accident Léger";"MFD53D2S0998";"VT";"15"
"59 060";"B";"2021";"Métropole";"Accident Léger";"U5YPC815ACL1889";"VT";"8"
"59 061";"A";"2021";"Métropole";"Accident Léger";"VF6WTTG40F24526";"PL";"5"
"59 062";"A";"2021";"Métropole";"Accident Léger";"WMAN15ZZ2KY3999";"PL";"1"
"59 063";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP001L082";"VT";"10"
"59 065";"A";"2021";"Métropole";"Accident Léger";" U10RENVP436E38";"VU";"5"
"59 067";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"8"
"59 067";"B";"2021";"Métropole";"Accident Léger";"L1EFMUCL0003008";"Cyclo";"0"
"59 068";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"6"
"59 069";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"0"
"59 070";"A";"2021";"Métropole";"Accident Léger";"L1EGVCCL0007117";"Cyclo";"2"
"59 070";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VU";"N/A"
"59 071";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"5"
"59 071";"B";"2021";"Métropole";"Accident grave non mortel";"L3EKYMML000T549";"Moto légère";"3"
"59 072";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL0008896";"Cyclo";"1"
"59 073";"A";"2021";"Métropole";"Accident Léger";"L3EBMWM20347534";"Moto lourde";"4"
"59 074";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0763799";"VT";"1"
"59 074";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP008G574";"VT";"7"
"59 074";"C";"2021";"Métropole";"Accident Léger";"MRE1332EA130";"VT";"12"
"59 075";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP001P748";"VT";"9"
"59 075";"Z";"2021";"Métropole";"Accident Léger";"MCT7316VD107";"VT";"13"
"59 076";"A";"2021";"Métropole";"Accident Léger";"LGG94J70T642";"Moto lourde";"10"
"59 077";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0160613";"VT";"6"
"59 077";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP008J446";"VT";"6"
"59 078";"A";"2021";"Métropole";"Accident Léger";"MVW50J2C5322";"VT";"16"
"59 079";"A";"2021";"Métropole";"Accident Léger";"MRE5212ED970";"VT";"14"
"59 079";"B";"2021";"Métropole";"Accident Léger";"M10SMTVP000J176";"VT";"4"
"59 082";"A";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP156N509";"VT";"3"
"59 082";"B";"2021";"Métropole";"Accident grave non mortel";"L1EEGSCL000U080";"Cyclo";"0"
"59 083";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"11"
"59 083";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"14"
"59 085";"A";"2021";"Métropole";"Accident Léger";"MBM000AC9297";"VT";"25"
"59 086";"A";"2021";"Métropole";"Accident grave non mortel";"L1ESYMCL000A095";"Cyclo";"8"
"59 087";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"13"
"59 088";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"20"
